url;metascore;userscore;rating
https://www.metacritic.com/movie/lost-girls-love-hotels;57;5,3;| R
https://www.metacritic.com/movie/lost-in-la-mancha;74;7,7;| R
https://www.metacritic.com/movie/lost-in-paris;74;5,8;| Not Rated
https://www.metacritic.com/movie/lost-in-translation;89;7,5;| R
https://www.metacritic.com/movie/lost-river;42;6,9;| R
https://www.metacritic.com/movie/lost-souls;16;2,1;| R
https://www.metacritic.com/movie/lost-transmissions;51;;| Not Rated
https://www.metacritic.com/movie/lottery-ticket;50;5,6;| PG-13
https://www.metacritic.com/movie/lotus-eaters;36;7,3;| Not Rated
https://www.metacritic.com/movie/louder-than-a-bomb;77;;| Not Rated
https://www.metacritic.com/movie/louder-than-bombs;70;6,8;| R
https://www.metacritic.com/movie/louder-than-words;29;;| PG-13
https://www.metacritic.com/movie/loudquietloud-a-film-about-the-pixies;63;8;
https://www.metacritic.com/movie/lourdes;71;7,1;
https://www.metacritic.com/movie/love-2015;51;5,8;| NC-17
https://www.metacritic.com/movie/love-actually;55;8,4;| R
https://www.metacritic.com/movie/love-after-love;84;5,7;| Not Rated
https://www.metacritic.com/movie/love-air-sex;58;5,8;| Not Rated
https://www.metacritic.com/movie/love-and-diane;85;;
https://www.metacritic.com/movie/love-and-honor;28;5,7;| PG-13
https://www.metacritic.com/movie/love-and-monsters;63;7,5;| PG-13
https://www.metacritic.com/movie/love-and-other-drugs;55;2,9;| R
https://www.metacritic.com/movie/love-antosha;78;7,6;| R
https://www.metacritic.com/movie/love-at-first-fight;63;7,2;| Not Rated
https://www.metacritic.com/movie/love-basketball;70;8;| PG-13
https://www.metacritic.com/movie/love-cecil;63;;| Not Rated
https://www.metacritic.com/movie/love-crime;63;4,8;| Not Rated
https://www.metacritic.com/movie/love-dont-cost-a-thing;37;8,2;| PG-13
https://www.metacritic.com/movie/love-etc-2011;54;;| Not Rated
https://www.metacritic.com/movie/love-exposure;78;8,3;| Not Rated
https://www.metacritic.com/movie/love-friendship;87;6,8;| Not Rated
https://www.metacritic.com/movie/love-gilda;74;7,6;| Not Rated
https://www.metacritic.com/movie/love-happens;33;5,7;| PG-13
https://www.metacritic.com/movie/love-hard;42;7,3;
https://www.metacritic.com/movie/love-in-the-buff;65;;| Not Rated
https://www.metacritic.com/movie/love-in-the-time-of-cholera;43;5,2;| R
https://www.metacritic.com/movie/love-in-the-time-of-money;30;;| R
https://www.metacritic.com/movie/love-is-all-you-need;60;7;| R
https://www.metacritic.com/movie/love-is-in-the-air;49;5,7;| Not Rated
https://www.metacritic.com/movie/love-is-strange;82;7,1;| R
https://www.metacritic.com/movie/love-liza;58;6,7;| R
https://www.metacritic.com/movie/love-marilyn;51;7,9;| Not Rated
https://www.metacritic.com/movie/love-me-if-you-dare;45;8;| R
https://www.metacritic.com/movie/love-mercy;80;8,1;| PG-13
https://www.metacritic.com/movie/love-object;45;6,4;| R
https://www.metacritic.com/movie/love-ranch;37;8,2;| R
https://www.metacritic.com/movie/love-rosie;44;6,8;| R
https://www.metacritic.com/movie/love-sex;44;7;| R
https://www.metacritic.com/movie/love-simon;72;8,1;| PG-13
https://www.metacritic.com/movie/love-songs;70;8,5;
https://www.metacritic.com/movie/love-the-coopers;31;4,9;| PG-13
https://www.metacritic.com/movie/love-the-hard-way;42;7,5;| R
https://www.metacritic.com/movie/love-wedding-marriage;13;2,9;| PG-13
https://www.metacritic.com/movie/love-wedding-repeat;41;4;| TV-MA
https://www.metacritic.com/movie/love-weddings-other-disasters;11;;| PG-13
https://www.metacritic.com/movie/lovelace;51;6;| R
https://www.metacritic.com/movie/loveless;75;;| Unrated
https://www.metacritic.com/movie/loveless-2017;86;8;| Not Rated
https://www.metacritic.com/movie/lovely-amazing;75;7,5;| R
https://www.metacritic.com/movie/lovely-molly;50;6,4;| R
https://www.metacritic.com/movie/lovely-still;57;6,6;| PG
https://www.metacritic.com/movie/lover-for-a-day;69;8;| Not Rated
https://www.metacritic.com/movie/loverboy;45;5,7;| R
https://www.metacritic.com/movie/lovers-of-hate;72;;| Unrated
https://www.metacritic.com/movie/loves-labours-lost;35;6,6;| PG
https://www.metacritic.com/movie/lovesong;74;7,1;
https://www.metacritic.com/movie/loving;79;7,1;| PG-13
https://www.metacritic.com/movie/loving-jezebel;33;;| R
https://www.metacritic.com/movie/loving-pablo;42;6,3;| R
https://www.metacritic.com/movie/loving-vincent;62;8,2;| PG-13
https://www.metacritic.com/movie/low-down;58;7;| R
https://www.metacritic.com/movie/low-tide;64;5,2;| R
https://www.metacritic.com/movie/lower-city;61;7,3;| R
https://www.metacritic.com/movie/lowlife;66;7,1;| NR
https://www.metacritic.com/movie/lowriders;57;6,5;| PG-13
https://www.metacritic.com/movie/lu-over-the-wall;62;6,7;| Not Rated
https://www.metacritic.com/movie/luca;71;7,7;| PG
https://www.metacritic.com/movie/luce;72;7,4;| R
https://www.metacritic.com/movie/lucha-mexico;56;;| Not Rated
https://www.metacritic.com/movie/lucia-lucia;51;;| R
https://www.metacritic.com/movie/lucky;41;;| R
https://www.metacritic.com/movie/lucky-2017;80;7,4;| Not Rated
https://www.metacritic.com/movie/lucky-2020;75;2,4;| Not Rated
https://www.metacritic.com/movie/lucky-bastard;36;;| NC-17
https://www.metacritic.com/movie/lucky-break;48;;| PG-13
https://www.metacritic.com/movie/lucky-grandma;71;7,5;| Not Rated
https://www.metacritic.com/movie/lucky-number-slevin;53;8,6;| R
https://www.metacritic.com/movie/lucky-numbers;31;4,5;| R
https://www.metacritic.com/movie/lucky-them;65;6,4;| R
https://www.metacritic.com/movie/lucky-you;49;6,6;| PG-13
https://www.metacritic.com/movie/lucy;61;7,2;| R
https://www.metacritic.com/movie/lucy-in-the-sky;36;4,3;| R
https://www.metacritic.com/movie/lula-the-son-of-brazil;44;2,1;| Not Rated
https://www.metacritic.com/movie/lullaby;35;5,6;| R
https://www.metacritic.com/movie/luminarias;41;;| R
https://www.metacritic.com/movie/luminous-motion;60;;
https://www.metacritic.com/movie/lumumba;78;4,5;
https://www.metacritic.com/movie/lunacy;63;7,2;
https://www.metacritic.com/movie/lupin-iii-the-castle-of-cagliostro;72;8,1;| PG-13
https://www.metacritic.com/movie/lust-caution;61;6,7;| TV-MA
https://www.metacritic.com/movie/lustre;60;;
https://www.metacritic.com/movie/luther;47;6,8;| PG-13
https://www.metacritic.com/movie/luv;52;;| R
https://www.metacritic.com/movie/luz;63;5;| Not Rated
https://www.metacritic.com/movie/luzzu;79;;| Not Rated
https://www.metacritic.com/movie/lying-and-stealing;50;6,1;| R
https://www.metacritic.com/movie/lymelife;64;7,2;| R
https://www.metacritic.com/movie/lynch;67;8,6;| Not Rated
https://www.metacritic.com/movie/ma;67;;| Not Rated
https://www.metacritic.com/movie/ma-2019;53;5,4;| R
https://www.metacritic.com/movie/ma-ma;31;5;| R
https://www.metacritic.com/movie/ma-raineys-black-bottom;87;6,7;| R
https://www.metacritic.com/movie/macbeth;51;6,5;
https://www.metacritic.com/movie/macbeth-2015;71;7,2;| R
https://www.metacritic.com/movie/macgruber;43;6,4;| R
https://www.metacritic.com/movie/machete;60;7,1;| R
https://www.metacritic.com/movie/machete-kills;41;5,9;| R
https://www.metacritic.com/movie/machine-gun-preacher;43;6,7;| R
https://www.metacritic.com/movie/machines;76;;| Not Rated
https://www.metacritic.com/movie/machuca;76;7,7;
https://www.metacritic.com/movie/mad-as-hell;52;5,8;| Not Rated
https://www.metacritic.com/movie/mad-detective;68;7,3;
https://www.metacritic.com/movie/mad-hot-ballroom;71;6,8;| PG
https://www.metacritic.com/movie/mad-love;55;5,5;| R
https://www.metacritic.com/movie/mad-max-fury-road;90;8,6;| R
https://www.metacritic.com/movie/mad-money;41;6,4;| PG-13
https://www.metacritic.com/movie/madadayo;76;6,8;
https://www.metacritic.com/movie/madagascar;57;6,8;| PG
https://www.metacritic.com/movie/madagascar-3-europes-most-wanted;60;6,7;| PG
https://www.metacritic.com/movie/madagascar-escape-2-africa;61;6,9;| PG
https://www.metacritic.com/movie/madame-bovary;52;4,4;| R
https://www.metacritic.com/movie/madame-sata;59;5,5;| Unrated
https://www.metacritic.com/movie/made;62;8,2;| TV-MA
https://www.metacritic.com/movie/made-in-america;48;4,1;| Not Rated
https://www.metacritic.com/movie/made-in-dagenham;65;6,5;| R
https://www.metacritic.com/movie/made-in-italy;44;6,2;| NR
https://www.metacritic.com/movie/made-of-honor;37;5,1;| R
https://www.metacritic.com/movie/made-up;52;5,7;| PG-13
https://www.metacritic.com/movie/madea-goes-to-jail;50;5,2;| PG-13
https://www.metacritic.com/movie/madeas-big-happy-family;45;4,9;| PG-13
https://www.metacritic.com/movie/madeas-family-reunion;45;6,7;| PG-13
https://www.metacritic.com/movie/madeas-witness-protection;42;5;| PG-13
https://www.metacritic.com/movie/madelines-madeline;78;6,7;| Not Rated
https://www.metacritic.com/movie/mademoiselle-c;51;3,4;| Not Rated
https://www.metacritic.com/movie/mademoiselle-chambon;82;7,1;
https://www.metacritic.com/movie/madison;43;5,1;| PG
https://www.metacritic.com/movie/madrid-1987;61;;| Not Rated
https://www.metacritic.com/movie/maelstrom;66;4,5;| R
https://www.metacritic.com/movie/maestro;36;;
https://www.metacritic.com/movie/maggie;52;6,3;| PG-13
https://www.metacritic.com/movie/maggies-plan;76;6,3;| R
https://www.metacritic.com/movie/magic-in-the-moonlight;54;6,4;| PG-13
https://www.metacritic.com/movie/magic-magic;59;5,8;| R
https://www.metacritic.com/movie/magic-mike;72;6,1;| R
https://www.metacritic.com/movie/magic-mike-xxl;60;5,6;| R
https://www.metacritic.com/movie/magic-trip;59;;| R
https://www.metacritic.com/movie/magician-the-astonishing-life-and-work-of-orson-welles;67;4,6;| PG-13
https://www.metacritic.com/movie/magnificent-desolation-walking-on-the-moon-3d;71;;| Unrated
https://www.metacritic.com/movie/magnus;52;;| Not Rated
https://www.metacritic.com/movie/maid-in-manhattan;45;5,7;| PG-13
https://www.metacritic.com/movie/maidan;86;6;| Not Rated
https://www.metacritic.com/movie/maiden;82;8,2;| Not Rated
https://www.metacritic.com/movie/maidentrip;70;6,3;| Not Rated
https://www.metacritic.com/movie/mail-order-wife;61;5,8;| R
https://www.metacritic.com/movie/mainstream;36;5;| Unrated
https://www.metacritic.com/movie/major-dundee;62;6,1;| Approved
https://www.metacritic.com/movie/makala;71;;| Not Rated
https://www.metacritic.com/movie/make-believe;59;5;| Not Rated
https://www.metacritic.com/movie/make-it-funky!;75;4,7;| Not Rated
https://www.metacritic.com/movie/make-up;81;3;| TV-MA
https://www.metacritic.com/movie/make-your-move;40;4,7;| PG-13
https://www.metacritic.com/movie/making-the-boys;71;;
https://www.metacritic.com/movie/making-waves-the-art-of-cinematic-sound;80;5,8;| Not Rated
https://www.metacritic.com/movie/mala-mala;75;;| Not Rated
https://www.metacritic.com/movie/maladies;28;;| Not Rated
https://www.metacritic.com/movie/malcolm-marie;53;6;| R
https://www.metacritic.com/movie/maleficent;56;6,8;| PG
https://www.metacritic.com/movie/maleficent-mistress-of-evil;43;6,4;| PG
https://www.metacritic.com/movie/malena;54;8;| R
https://www.metacritic.com/movie/malevolence;43;4,4;| R
https://www.metacritic.com/movie/malibus-most-wanted;43;8;| PG-13
https://www.metacritic.com/movie/malignant;51;6,3;| R
https://www.metacritic.com/movie/malmkrog;52;;| Not Rated
https://www.metacritic.com/movie/mama;57;6,4;| PG-13
https://www.metacritic.com/movie/mama-weed;58;6;| Not Rated
https://www.metacritic.com/movie/mambo-italiano;41;7,7;| R
https://www.metacritic.com/movie/mamma-mia!;51;6,9;| PG-13
https://www.metacritic.com/movie/mamma-mia!-here-we-go-again;60;6,7;| PG-13
https://www.metacritic.com/movie/mammoth;51;5,9;
https://www.metacritic.com/movie/man-down;28;5;| R
https://www.metacritic.com/movie/man-from-reno;69;5,9;| Not Rated
https://www.metacritic.com/movie/man-in-the-chair;44;6,5;| PG-13
https://www.metacritic.com/movie/man-of-steel;55;7,5;| PG-13
https://www.metacritic.com/movie/man-of-tai-chi;52;6,6;| R
https://www.metacritic.com/movie/man-of-the-house;35;6;| PG-13
https://www.metacritic.com/movie/man-of-the-year;39;5,2;| PG-13
https://www.metacritic.com/movie/man-on-a-ledge;40;6,3;| PG-13
https://www.metacritic.com/movie/man-on-fire;47;8,6;| R
https://www.metacritic.com/movie/man-on-the-train;75;7,7;| R
https://www.metacritic.com/movie/man-on-wire;89;8,2;| PG-13
https://www.metacritic.com/movie/man-push-cart;71;7,3;
https://www.metacritic.com/movie/man-up;69;6,9;| R
https://www.metacritic.com/movie/management;50;6;| R
https://www.metacritic.com/movie/manakamana;86;4,9;| Not Rated
https://www.metacritic.com/movie/manchester-by-the-sea;96;8,2;| R
https://www.metacritic.com/movie/manda-bala-send-a-bullet;71;6,7;| Unrated
https://www.metacritic.com/movie/mandela-long-walk-to-freedom;60;5,8;| PG-13
https://www.metacritic.com/movie/manderlay;46;7;| Not Rated
https://www.metacritic.com/movie/mandibles;74;6,8;| Not Rated
https://www.metacritic.com/movie/mandy;81;6,9;| Not Rated
https://www.metacritic.com/movie/manglehorn;56;5,1;| PG-13
https://www.metacritic.com/movie/manhattan-night;44;4,8;| R
https://www.metacritic.com/movie/manhunt;68;4,4;| Not Rated
https://www.metacritic.com/movie/maniac;47;6,8;| Not Rated
https://www.metacritic.com/movie/manic;60;8,5;| R
https://www.metacritic.com/movie/manifesto;72;7,3;| Not Rated
https://www.metacritic.com/movie/manito;71;8,2;
https://www.metacritic.com/movie/mank;79;6,3;
https://www.metacritic.com/movie/manna-from-heaven;45;3,7;| PG
https://www.metacritic.com/movie/manny;35;4,6;| PG-13
https://www.metacritic.com/movie/manolo-the-boy-who-made-shoes-for-lizards;52;;| Not Rated
https://www.metacritic.com/movie/manos-sucias;65;;| Not Rated
https://www.metacritic.com/movie/mansome;35;5,9;| PG-13
https://www.metacritic.com/movie/manufactured-landscapes;79;6;| Unrated
https://www.metacritic.com/movie/manuscripts-dont-burn;88;5,8;| Not Rated
https://www.metacritic.com/movie/maos-last-dancer;55;5,3;| PG
https://www.metacritic.com/movie/mapplethorpe;44;4,8;| Not Rated
https://www.metacritic.com/movie/mapplethorpe-look-at-the-pictures;75;6;| Not Rated
https://www.metacritic.com/movie/maps-to-the-stars;67;5,9;| R
https://www.metacritic.com/movie/maquia-when-the-promised-flower-blooms;72;8;| Not Rated
https://www.metacritic.com/movie/marathon;47;;
https://www.metacritic.com/movie/marcel-prousts-time-regained;72;4;
https://www.metacritic.com/movie/march-of-the-penguins;79;7,8;| G
https://www.metacritic.com/movie/marci-x;20;8,7;| R
https://www.metacritic.com/movie/mardi-gras-made-in-china;57;;
https://www.metacritic.com/movie/marebito-the-stranger-from-afar;50;6,5;| R
https://www.metacritic.com/movie/marfa-girl;37;;| Unrated
https://www.metacritic.com/movie/margaret;61;7,7;| R
https://www.metacritic.com/movie/margaret-cho-assassin;40;5,1;| Not Rated
https://www.metacritic.com/movie/margarita-happy-hour;66;8;
https://www.metacritic.com/movie/margin-call;76;7,2;| R
https://www.metacritic.com/movie/margot-at-the-wedding;66;6;| R
https://www.metacritic.com/movie/marguerite;76;6,6;| R
https://www.metacritic.com/movie/marguerite-julien;35;;| Not Rated
https://www.metacritic.com/movie/maria-by-callas;71;6,7;| PG
https://www.metacritic.com/movie/maria-full-of-grace;87;2,6;| R
https://www.metacritic.com/movie/marianne-leonard-words-of-love;69;7,5;| Not Rated
https://www.metacritic.com/movie/marie-antoinette;65;5,8;| PG-13
https://www.metacritic.com/movie/maries-story;54;;| Not Rated
https://www.metacritic.com/movie/marilyn-hotchkiss-ballroom-dancing-charm-school;40;7,6;| PG-13
https://www.metacritic.com/movie/marina-abramovic-the-artist-is-present;74;7,6;| Not Rated
https://www.metacritic.com/movie/marion-bridge;71;8,4;| Unrated
https://www.metacritic.com/movie/marius;50;;| Not Rated
https://www.metacritic.com/movie/marjorie-prime;82;7,4;| Not Rated
https://www.metacritic.com/movie/mark-felt-the-man-who-brought-down-the-white-house;49;5,5;| PG-13
https://www.metacritic.com/movie/mark-mary-some-other-people;62;;| Not Rated
https://www.metacritic.com/movie/marley;82;8;| PG-13
https://www.metacritic.com/movie/marley-me;53;6,8;| PG
https://www.metacritic.com/movie/marlina-the-murderer-in-four-acts;77;8;| Not Rated
https://www.metacritic.com/movie/marmaduke;30;4,5;| PG
https://www.metacritic.com/movie/maronas-fantastic-tale;77;;| Not Rated
https://www.metacritic.com/movie/marooned-in-iraq;88;7,7;
https://www.metacritic.com/movie/marriage-story;94;8,1;| Not Rated
https://www.metacritic.com/movie/married-life;65;7,5;| PG-13
https://www.metacritic.com/movie/mars-needs-moms;49;4,4;| PG
https://www.metacritic.com/movie/marshall;66;6,6;| PG-13
https://www.metacritic.com/movie/martha-marcy-may-marlene;75;7;| R
https://www.metacritic.com/movie/martian-child;48;7,5;| PG
https://www.metacritic.com/movie/martin-eden;75;7,4;| TV-PG
https://www.metacritic.com/movie/martin-lawrence-live-runteldat;40;;| R
https://www.metacritic.com/movie/martin-margiela-in-his-own-words;70;;| Not Rated
https://www.metacritic.com/movie/martin-orloff;48;;
https://www.metacritic.com/movie/martyrs;22;3,3;| Not Rated
https://www.metacritic.com/movie/marwencol;82;7,8;| Not Rated
https://www.metacritic.com/movie/mary-2019;31;3,3;| R
https://www.metacritic.com/movie/mary-and-the-witchs-flower;75;6,9;| PG
https://www.metacritic.com/movie/mary-magdalene;48;6,4;| R
https://www.metacritic.com/movie/mary-poppins-returns;66;6,7;| PG
https://www.metacritic.com/movie/mary-queen-of-scots;60;5,5;| R
https://www.metacritic.com/movie/mary-shelley;49;5,9;| PG-13
https://www.metacritic.com/movie/maryam;65;;
https://www.metacritic.com/movie/mascots;57;5;| TV-MA
https://www.metacritic.com/movie/masked-and-anonymous;32;8,3;| PG-13
https://www.metacritic.com/movie/mass;81;8;| PG-13
https://www.metacritic.com/movie/massoud-the-afghan;60;;
https://www.metacritic.com/movie/master-and-commander-the-far-side-of-the-world;81;6,6;| PG-13
https://www.metacritic.com/movie/master-z-ip-man-legacy;72;6,5;| Not Rated
https://www.metacritic.com/movie/masterminds;47;7,2;| PG-13
https://www.metacritic.com/movie/matangimayamia;70;7,1;| Not Rated
https://www.metacritic.com/movie/match;62;6;| Not Rated
https://www.metacritic.com/movie/match-point;72;8,4;| R
https://www.metacritic.com/movie/matchstick-men;61;8,7;| PG-13
https://www.metacritic.com/movie/material-girls;17;4,3;| PG
https://www.metacritic.com/movie/materna;52;;| Not Rated
https://www.metacritic.com/movie/matt-shepard-is-a-friend-of-mine;75;7,6;| Not Rated
https://www.metacritic.com/movie/matthew-barney-no-restraint;59;6,8;
https://www.metacritic.com/movie/matthias-maxime;60;6,7;| Not Rated
https://www.metacritic.com/movie/mau-mau-sex-sex;53;5,8;
https://www.metacritic.com/movie/maudie;65;7,5;| Not Rated
https://www.metacritic.com/movie/mavis!;71;;| Not Rated
https://www.metacritic.com/movie/max;56;7,7;| R
https://www.metacritic.com/movie/max-2015;47;6,1;| PG
https://www.metacritic.com/movie/max-keebles-big-move;40;7,2;| PG
https://www.metacritic.com/movie/max-manus;60;7,7;
https://www.metacritic.com/movie/max-payne;31;5,2;| R
https://www.metacritic.com/movie/max-rose;38;;| Not Rated
https://www.metacritic.com/movie/max-steel;22;2,9;| PG-13
https://www.metacritic.com/movie/maxed-out-hard-times-easy-credit-and-the-era-of-predatory-lenders;65;5,4;| Unrated
https://www.metacritic.com/movie/may;58;1,2;| R
https://www.metacritic.com/movie/may-in-the-summer;56;;| R
https://www.metacritic.com/movie/maya-dardel;53;;| Not Rated
https://www.metacritic.com/movie/maya-the-bee-movie;49;3,9;| G
https://www.metacritic.com/movie/maybe-baby;46;6,5;| R
https://www.metacritic.com/movie/mayhem;62;7,2;| Unrated
https://www.metacritic.com/movie/mayor;75;;| Not Rated
https://www.metacritic.com/movie/mayor-of-the-sunset-strip;71;7,8;| R
https://www.metacritic.com/movie/mayor-pete;63;1,8;| R
https://www.metacritic.com/movie/maze;48;;| R
https://www.metacritic.com/movie/maze-runner-the-death-cure;50;6,5;| PG-13
https://www.metacritic.com/movie/maze-runner-the-scorch-trials;43;6,2;| PG-13
https://www.metacritic.com/movie/mc5-a-true-testimonial;75;8,3;
https://www.metacritic.com/movie/mccanick;28;;| R
https://www.metacritic.com/movie/mccullin;74;;| Not Rated
https://www.metacritic.com/movie/mcfarland-usa;60;7,3;| PG
https://www.metacritic.com/movie/mcqueen;84;7,7;| Not Rated
https://www.metacritic.com/movie/me-and-earl-and-the-dying-girl;74;8,1;| PG-13
https://www.metacritic.com/movie/me-and-orson-welles;73;7,4;| PG-13
https://www.metacritic.com/movie/me-and-you;57;;| Not Rated
https://www.metacritic.com/movie/me-and-you-and-everyone-we-know;76;7;| R
https://www.metacritic.com/movie/me-before-you;51;6,8;| PG-13
https://www.metacritic.com/movie/me-isaac-newton;71;;
https://www.metacritic.com/movie/me-myself-i;46;;| TV-MA
https://www.metacritic.com/movie/me-myself-irene;49;7,8;| R
https://www.metacritic.com/movie/me-without-you;67;7,3;| R
https://www.metacritic.com/movie/me-you-them;66;7,3;| PG-13
https://www.metacritic.com/movie/mea-maxima-culpa-silence-in-the-house-of-god;73;7,8;
https://www.metacritic.com/movie/meadowland;67;7;| R
https://www.metacritic.com/movie/mean-creek;74;8;| R
https://www.metacritic.com/movie/mean-dreams;64;6,9;| R
https://www.metacritic.com/movie/mean-girls;66;8,1;| PG-13
https://www.metacritic.com/movie/mean-machine;45;8;| R
https://www.metacritic.com/movie/measure-for-measure;46;;| Not Rated
https://www.metacritic.com/movie/measure-of-a-man;53;7,4;| PG-13
https://www.metacritic.com/movie/mechanic-resurrection;38;5,4;| R
https://www.metacritic.com/movie/medeas;64;;| Not Rated
https://www.metacritic.com/movie/medicine-for-melancholy;62;6,4;| Not Rated
https://www.metacritic.com/movie/mediterranea;77;8,1;| Not Rated
https://www.metacritic.com/movie/medora;64;;| Not Rated
https://www.metacritic.com/movie/meduzot;67;8,1;| Unrated
https://www.metacritic.com/movie/meeks-cutoff;85;6,2;| PG
https://www.metacritic.com/movie/meet-bill;30;6,4;| R
https://www.metacritic.com/movie/meet-dave;43;5,3;| PG
https://www.metacritic.com/movie/meet-me-in-montenegro;51;4,5;| Not Rated
https://www.metacritic.com/movie/meet-monica-velour;51;7,9;| R
https://www.metacritic.com/movie/meet-the-browns;45;6,1;| PG-13
https://www.metacritic.com/movie/meet-the-fockers;41;7,4;| PG-13
https://www.metacritic.com/movie/meet-the-fokkens;68;;| Not Rated
https://www.metacritic.com/movie/meet-the-parents;73;8,6;| PG-13
https://www.metacritic.com/movie/meet-the-patels;70;8,2;| PG
https://www.metacritic.com/movie/meet-the-robinsons;61;6,6;| G
https://www.metacritic.com/movie/meet-the-spartans;9;2,8;| PG-13
https://www.metacritic.com/movie/meeting-gorbachev;72;6,6;| Not Rated
https://www.metacritic.com/movie/meeting-resistance;49;;
https://www.metacritic.com/movie/meeting-spencer;38;;| R
https://www.metacritic.com/movie/megamind;63;7,6;| PG
https://www.metacritic.com/movie/megan-leavey;66;6,8;| PG-13
https://www.metacritic.com/movie/melancholia;80;6,7;| R
https://www.metacritic.com/movie/melancholian-3-huonetta;67;6,7;
https://www.metacritic.com/movie/melinda-and-melinda;54;5,9;| TV-MA
https://www.metacritic.com/movie/memento;80;8,9;| R
https://www.metacritic.com/movie/memoir-of-war;57;6,5;| Not Rated
https://www.metacritic.com/movie/memoirs-of-a-geisha;54;6,8;| PG-13
https://www.metacritic.com/movie/memoirs-of-my-nervous-illness;60;;| Unrated
https://www.metacritic.com/movie/memoria-2020;91;7,2;| Not Rated
https://www.metacritic.com/movie/memories-of-murder;82;8,4;| Unrated
https://www.metacritic.com/movie/memories-of-tomorrow;68;7,9;
https://www.metacritic.com/movie/memory-the-origins-of-alien;70;6,7;| Not Rated
https://www.metacritic.com/movie/memphis;65;;| Not Rated
https://www.metacritic.com/movie/men-chicken;64;7,1;| Not Rated
https://www.metacritic.com/movie/men-go-to-battle;71;4,5;| Not Rated
https://www.metacritic.com/movie/men-in-black-ii;49;7,4;| PG-13
https://www.metacritic.com/movie/men-in-black-iii;58;6,4;| PG-13
https://www.metacritic.com/movie/men-in-black-international;38;4,3;| PG-13
https://www.metacritic.com/movie/men-of-honor;56;7,7;| R
https://www.metacritic.com/movie/men-on-the-bridge;60;;| Not Rated
https://www.metacritic.com/movie/men-women-children;38;6,3;| R
https://www.metacritic.com/movie/menashe;81;6,4;| Not Rated
https://www.metacritic.com/movie/mental;42;4,8;| Not Rated
https://www.metacritic.com/movie/merchants-of-doubt;70;8,2;| PG-13
https://www.metacritic.com/movie/merci-docteur-rey;22;;| R
https://www.metacritic.com/movie/merci-pour-le-chocolat;82;5,4;
https://www.metacritic.com/movie/mercy;46;;
https://www.metacritic.com/movie/merry-christmas;70;8,1;| R
https://www.metacritic.com/movie/meru;77;8,3;| R
https://www.metacritic.com/movie/mesrine-killer-instinct;71;8,1;| R
https://www.metacritic.com/movie/mesrine-public-enemy-no-1;72;7,7;| R
https://www.metacritic.com/movie/metal-a-headbangers-journey;73;8,1;| R
https://www.metacritic.com/movie/metallica-some-kind-of-monster;74;6,7;| R
https://www.metacritic.com/movie/metallica-through-the-never;61;8,1;| R
https://www.metacritic.com/movie/metro-manila;65;8,1;| Not Rated
https://www.metacritic.com/movie/metropolis-2002;75;7,4;| TV-14
https://www.metacritic.com/movie/mi-5;47;6,2;| R
https://www.metacritic.com/movie/mia-and-the-migoo;44;4,8;
https://www.metacritic.com/movie/mia-madre;70;6,2;| R
https://www.metacritic.com/movie/miami-vice;66;5,5;| R
https://www.metacritic.com/movie/michael-2012;64;6,9;| Not Rated
https://www.metacritic.com/movie/michael-clayton;82;7,6;| R
https://www.metacritic.com/movie/michael-jacksons-journey-from-motown-to-off-the-wall;66;8;| Not Rated
https://www.metacritic.com/movie/michael-jordan-to-the-max;57;6;
https://www.metacritic.com/movie/michael-moore-in-trumpland;54;3,8;| Not Rated
https://www.metacritic.com/movie/mickey-and-the-bear;79;6,7;| R
https://www.metacritic.com/movie/micmac---au-four-et-au-moulin;62;;
https://www.metacritic.com/movie/micmacs;62;7,5;| R
https://www.metacritic.com/movie/microbe-and-gasoline;75;7,9;| R
https://www.metacritic.com/movie/mid-august-lunch;75;8,2;| Not Rated
https://www.metacritic.com/movie/mid90s;66;7,6;| R
https://www.metacritic.com/movie/middle-men;60;8,6;| R
https://www.metacritic.com/movie/middle-of-nowhere;75;6,9;| R
https://www.metacritic.com/movie/middle-school-the-worst-years-of-my-life;51;6;| PG
https://www.metacritic.com/movie/midnight-eagle;42;;
https://www.metacritic.com/movie/midnight-family;81;6,6;| Not Rated
https://www.metacritic.com/movie/midnight-in-paris;81;8;| PG-13
https://www.metacritic.com/movie/midnight-in-the-switchgrass;24;1,5;| R
https://www.metacritic.com/movie/midnight-special;76;6,8;| PG-13
https://www.metacritic.com/movie/midnight-sun;38;5,5;| PG-13
https://www.metacritic.com/movie/midnight-traveler;79;7;| Not Rated
https://www.metacritic.com/movie/midnighters;63;;| NR
https://www.metacritic.com/movie/midnights-children;56;5,4;| Not Rated
https://www.metacritic.com/movie/midsommar;72;6,4;| R
https://www.metacritic.com/movie/midway;47;6,1;| PG-13
https://www.metacritic.com/movie/mifune-the-last-samurai;64;8;| Not Rated
https://www.metacritic.com/movie/mifunes-last-song;57;;| R
https://www.metacritic.com/movie/mighty-fine;42;;| R
https://www.metacritic.com/movie/mike-and-dave-need-wedding-dates-2016;51;7,6;| R
https://www.metacritic.com/movie/mike-wallace-is-here;72;6,8;| PG-13
https://www.metacritic.com/movie/milarepa;52;;| PG
https://www.metacritic.com/movie/mile-22;38;5,4;| R
https://www.metacritic.com/movie/miles-ahead;64;6,3;| R
